Team,Seed,Count,P(Seed),P(Seed | In)
Central Michigan,9,0,0.0,0.0
Central Michigan,10,0,0.0,0.0
Central Michigan,11,0,0.0,0.0
Central Michigan,12,0,0.0,0.0
Central Michigan,13,0,0.0,0.0
Central Michigan,14,0,0.0,0.0
Central Michigan,15,0,0.0,0.0
Central Michigan,16,0,0.0,0.0
Loyola MD,1,0,0.0,0.0
Loyola MD,2,0,0.0,0.0
Loyola MD,3,0,0.0,0.0
Loyola MD,4,0,0.0,0.0
Loyola MD,5,0,0.0,0.0
Loyola MD,6,0,0.0,0.0
Loyola MD,7,0,0.0,0.0
Loyola MD,8,0,0.0,0.0
Loyola MD,9,0,0.0,0.0
Loyola MD,10,0,0.0,0.0
Loyola MD,11,0,0.0,0.0
Loyola MD,12,0,0.0,0.0
Loyola MD,13,0,0.0,0.0
Loyola MD,14,0,0.0,0.0
Loyola MD,15,0,0.0,0.0
Loyola MD,16,4,0.002,1.0
Holy Cross,1,0,0.0,0.0
Holy Cross,2,0,0.0,0.0
Holy Cross,3,0,0.0,0.0
Holy Cross,4,0,0.0,0.0
Holy Cross,5,0,0.0,0.0
Holy Cross,6,0,0.0,0.0
Holy Cross,7,0,0.0,0.0
Holy Cross,8,0,0.0,0.0
Holy Cross,9,0,0.0,0.0
Holy Cross,10,0,0.0,0.0
Holy Cross,11,0,0.0,0.0
Holy Cross,12,0,0.0,0.0
Holy Cross,13,0,0.0,0.0
Holy Cross,14,0,0.0,0.0
Holy Cross,15,0,0.0,0.0
Holy Cross,16,8,0.004,1.0
Alabama A&M,1,0,0.0,0.0
Alabama A&M,2,0,0.0,0.0
Alabama A&M,3,0,0.0,0.0
Alabama A&M,4,0,0.0,0.0
Alabama A&M,5,0,0.0,0.0
Alabama A&M,6,0,0.0,0.0
Alabama A&M,7,0,0.0,0.0
Alabama A&M,8,0,0.0,0.0
Alabama A&M,9,0,0.0,0.0
Alabama A&M,10,0,0.0,0.0
Alabama A&M,11,0,0.0,0.0
Alabama A&M,12,0,0.0,0.0
Alabama A&M,13,0,0.0,0.0
Alabama A&M,14,0,0.0,0.0
Alabama A&M,15,0,0.0,0.0
Alabama A&M,16,60,0.03,1.0
Fairleigh Dickinson,1,0,0.0,0.0
Fairleigh Dickinson,2,0,0.0,0.0
Fairleigh Dickinson,3,0,0.0,0.0
Fairleigh Dickinson,4,0,0.0,0.0
Fairleigh Dickinson,5,0,0.0,0.0
Fairleigh Dickinson,6,0,0.0,0.0
Fairleigh Dickinson,7,0,0.0,0.0
Fairleigh Dickinson,8,0,0.0,0.0
Fairleigh Dickinson,9,0,0.0,0.0
Fairleigh Dickinson,10,0,0.0,0.0
Fairleigh Dickinson,11,0,0.0,0.0
Fairleigh Dickinson,12,0,0.0,0.0
Fairleigh Dickinson,13,0,0.0,0.0
Fairleigh Dickinson,14,0,0.0,0.0
Fairleigh Dickinson,15,0,0.0,0.0
Fairleigh Dickinson,16,16,0.008,1.0
Northern Illinois,1,0,0.0,0.0
Northern Illinois,2,0,0.0,0.0
Northern Illinois,3,0,0.0,0.0
Northern Illinois,4,0,0.0,0.0
Northern Illinois,5,0,0.0,0.0
Northern Illinois,6,0,0.0,0.0
Northern Illinois,7,0,0.0,0.0
Northern Illinois,8,0,0.0,0.0
Northern Illinois,9,0,0.0,0.0
Northern Illinois,10,0,0.0,0.0
Northern Illinois,11,0,0.0,0.0
Northern Illinois,12,0,0.0,0.0
Northern Illinois,13,0,0.0,0.0
Northern Illinois,14,0,0.0,0.0
Northern Illinois,15,0,0.0,0.0
Northern Illinois,16,0,0.0,0.0
Stonehill,1,0,0.0,0.0
Stonehill,2,0,0.0,0.0
Stonehill,3,0,0.0,0.0
Stonehill,4,0,0.0,0.0
Stonehill,5,0,0.0,0.0
Stonehill,6,0,0.0,0.0
Stonehill,7,0,0.0,0.0
Stonehill,8,0,0.0,0.0
Stonehill,9,0,0.0,0.0
Stonehill,10,0,0.0,0.0
Stonehill,11,0,0.0,0.0
Stonehill,12,0,0.0,0.0
Stonehill,13,0,0.0,0.0
Stonehill,14,0,0.0,0.0
Stonehill,15,0,0.0,0.0
Stonehill,16,8,0.004,1.0
Texas Southern,1,0,0.0,0.0
Texas Southern,2,0,0.0,0.0
Texas Southern,3,0,0.0,0.0
Texas Southern,4,0,0.0,0.0
Texas Southern,5,0,0.0,0.0
Texas Southern,6,0,0.0,0.0
Texas Southern,7,0,0.0,0.0
Texas Southern,8,0,0.0,0.0
Texas Southern,9,0,0.0,0.0
Texas Southern,10,0,0.0,0.0
Texas Southern,11,0,0.0,0.0
Texas Southern,12,0,0.0,0.0
Texas Southern,13,0,0.0,0.0
Texas Southern,14,0,0.0,0.0
Texas Southern,15,0,0.0,0.0
Texas Southern,16,75,0.0375,1.0
NJIT,1,0,0.0,0.0
NJIT,2,0,0.0,0.0
NJIT,3,0,0.0,0.0
NJIT,4,0,0.0,0.0
NJIT,5,0,0.0,0.0
NJIT,6,0,0.0,0.0
NJIT,7,0,0.0,0.0
NJIT,8,0,0.0,0.0
NJIT,9,0,0.0,0.0
NJIT,10,0,0.0,0.0
NJIT,11,0,0.0,0.0
NJIT,12,0,0.0,0.0
NJIT,13,0,0.0,0.0
NJIT,14,0,0.0,0.0
NJIT,15,0,0.0,0.0
NJIT,16,20,0.01,1.0
Louisiana,1,0,0.0,0.0
Louisiana,2,0,0.0,0.0
Louisiana,3,0,0.0,0.0
Louisiana,4,0,0.0,0.0
Louisiana,5,0,0.0,0.0
Louisiana,6,0,0.0,0.0
Louisiana,7,0,0.0,0.0
Louisiana,8,0,0.0,0.0
Louisiana,9,0,0.0,0.0
Louisiana,10,0,0.0,0.0
Louisiana,11,0,0.0,0.0
Louisiana,12,0,0.0,0.0
Louisiana,13,0,0.0,0.0
Louisiana,14,0,0.0,0.0
Louisiana,15,0,0.0,0.0
Louisiana,16,0,0.0,0.0
Army,1,0,0.0,0.0
Army,2,0,0.0,0.0
Army,3,0,0.0,0.0
Army,4,0,0.0,0.0
Army,5,0,0.0,0.0
Army,6,0,0.0,0.0
Army,7,0,0.0,0.0
Army,8,0,0.0,0.0
Army,9,0,0.0,0.0
Army,10,0,0.0,0.0
Army,11,0,0.0,0.0
Army,12,0,0.0,0.0
Army,13,0,0.0,0.0
Army,14,0,0.0,0.0
Army,15,0,0.0,0.0
Army,16,7,0.0035,1.0
Bucknell,1,0,0.0,0.0
Bucknell,2,0,0.0,0.0
Bucknell,3,0,0.0,0.0
Bucknell,4,0,0.0,0.0
Bucknell,5,0,0.0,0.0
Bucknell,6,0,0.0,0.0
Bucknell,7,0,0.0,0.0
Bucknell,8,0,0.0,0.0
Bucknell,9,0,0.0,0.0
Bucknell,10,0,0.0,0.0
Bucknell,11,0,0.0,0.0
Bucknell,12,0,0.0,0.0
Bucknell,13,0,0.0,0.0
Bucknell,14,0,0.0,0.0
Bucknell,15,0,0.0,0.0
Bucknell,16,4,0.002,1.0
Air Force,1,0,0.0,0.0
Air Force,2,0,0.0,0.0
Air Force,3,0,0.0,0.0
Air Force,4,0,0.0,0.0
Air Force,5,0,0.0,0.0
Air Force,6,0,0.0,0.0
Air Force,7,0,0.0,0.0
Air Force,8,0,0.0,0.0
Air Force,9,0,0.0,0.0
Air Force,10,0,0.0,0.0
Air Force,11,0,0.0,0.0
Air Force,12,0,0.0,0.0
Air Force,13,0,0.0,0.0
Air Force,14,0,0.0,0.0
Air Force,15,0,0.0,0.0
Air Force,16,0,0.0,0.0
North Florida,1,0,0.0,0.0
North Florida,2,0,0.0,0.0
North Florida,3,0,0.0,0.0
North Florida,4,0,0.0,0.0
North Florida,5,0,0.0,0.0
North Florida,6,0,0.0,0.0
North Florida,7,0,0.0,0.0
North Florida,8,0,0.0,0.0
North Florida,9,0,0.0,0.0
North Florida,10,0,0.0,0.0
North Florida,11,0,0.0,0.0
North Florida,12,0,0.0,0.0
North Florida,13,0,0.0,0.0
North Florida,14,0,0.0,0.0
North Florida,15,0,0.0,0.0
North Florida,16,0,0.0,0.0
Manhattan,1,0,0.0,0.0
Manhattan,2,0,0.0,0.0
Manhattan,3,0,0.0,0.0
Manhattan,4,0,0.0,0.0
Manhattan,5,0,0.0,0.0
Manhattan,6,0,0.0,0.0
Manhattan,7,0,0.0,0.0
Manhattan,8,0,0.0,0.0
Manhattan,9,0,0.0,0.0
Manhattan,10,0,0.0,0.0
Manhattan,11,0,0.0,0.0
Manhattan,12,0,0.0,0.0
Manhattan,13,0,0.0,0.0
Manhattan,14,0,0.0,0.0
Manhattan,15,0,0.0,0.0
Manhattan,16,3,0.0015,1.0
North Carolina Central,1,0,0.0,0.0
North Carolina Central,2,0,0.0,0.0
North Carolina Central,3,0,0.0,0.0
North Carolina Central,4,0,0.0,0.0
North Carolina Central,5,0,0.0,0.0
North Carolina Central,6,0,0.0,0.0
North Carolina Central,7,0,0.0,0.0
North Carolina Central,8,0,0.0,0.0
North Carolina Central,9,0,0.0,0.0
North Carolina Central,10,0,0.0,0.0
North Carolina Central,11,0,0.0,0.0
North Carolina Central,12,0,0.0,0.0
North Carolina Central,13,0,0.0,0.0
North Carolina Central,14,0,0.0,0.0
North Carolina Central,15,0,0.0,0.0
North Carolina Central,16,63,0.0315,1.0
Tennessee Tech,1,0,0.0,0.0
Tennessee Tech,2,0,0.0,0.0
Tennessee Tech,3,0,0.0,0.0
Tennessee Tech,4,0,0.0,0.0
Tennessee Tech,5,0,0.0,0.0
Tennessee Tech,6,0,0.0,0.0
Tennessee Tech,7,0,0.0,0.0
Tennessee Tech,8,0,0.0,0.0
Tennessee Tech,9,0,0.0,0.0
Tennessee Tech,10,0,0.0,0.0
Tennessee Tech,11,0,0.0,0.0
Tennessee Tech,12,0,0.0,0.0
Tennessee Tech,13,0,0.0,0.0
Tennessee Tech,14,0,0.0,0.0
Tennessee Tech,15,0,0.0,0.0
Tennessee Tech,16,1,0.0005,1.0
Niagara,1,0,0.0,0.0
Niagara,2,0,0.0,0.0
Niagara,3,0,0.0,0.0
Niagara,4,0,0.0,0.0
Niagara,5,0,0.0,0.0
Niagara,6,0,0.0,0.0
Niagara,7,0,0.0,0.0
Niagara,8,0,0.0,0.0
Niagara,9,0,0.0,0.0
Niagara,10,0,0.0,0.0
Niagara,11,0,0.0,0.0
Niagara,12,0,0.0,0.0
Niagara,13,0,0.0,0.0
Niagara,14,0,0.0,0.0
Niagara,15,0,0.0,0.0
Niagara,16,7,0.0035,1.0
Kansas City,1,0,0.0,0.0
Kansas City,2,0,0.0,0.0
Kansas City,3,0,0.0,0.0
Kansas City,4,0,0.0,0.0
Kansas City,5,0,0.0,0.0
Kansas City,6,0,0.0,0.0
Kansas City,7,0,0.0,0.0
Kansas City,8,0,0.0,0.0
Kansas City,9,0,0.0,0.0
Kansas City,10,0,0.0,0.0
Kansas City,11,0,0.0,0.0
Kansas City,12,0,0.0,0.0
Kansas City,13,0,0.0,0.0
Kansas City,14,0,0.0,0.0
Kansas City,15,0,0.0,0.0
Kansas City,16,0,0.0,0.0
Saint Francis,1,0,0.0,0.0
Saint Francis,2,0,0.0,0.0
Saint Francis,3,0,0.0,0.0
Saint Francis,4,0,0.0,0.0
Saint Francis,5,0,0.0,0.0
Saint Francis,6,0,0.0,0.0
Saint Francis,7,0,0.0,0.0
Saint Francis,8,0,0.0,0.0
Saint Francis,9,0,0.0,0.0
Saint Francis,10,0,0.0,0.0
Saint Francis,11,0,0.0,0.0
Saint Francis,12,0,0.0,0.0
Saint Francis,13,0,0.0,0.0
Saint Francis,14,0,0.0,0.0
Saint Francis,15,0,0.0,0.0
Saint Francis,16,2,0.001,1.0
Jackson St.,1,0,0.0,0.0
Jackson St.,2,0,0.0,0.0
Jackson St.,3,0,0.0,0.0
Jackson St.,4,0,0.0,0.0
Jackson St.,5,0,0.0,0.0
Jackson St.,6,0,0.0,0.0
Jackson St.,7,0,0.0,0.0
Jackson St.,8,0,0.0,0.0
Jackson St.,9,0,0.0,0.0
Jackson St.,10,0,0.0,0.0
Jackson St.,11,0,0.0,0.0
Jackson St.,12,0,0.0,0.0
Jackson St.,13,0,0.0,0.0
Jackson St.,14,0,0.0,0.0
Jackson St.,15,0,0.0,0.0
Jackson St.,16,27,0.0135,1.0
Canisius,1,0,0.0,0.0
Canisius,2,0,0.0,0.0
Canisius,3,0,0.0,0.0
Canisius,4,0,0.0,0.0
Canisius,5,0,0.0,0.0
Canisius,6,0,0.0,0.0
Canisius,7,0,0.0,0.0
Canisius,8,0,0.0,0.0
Canisius,9,0,0.0,0.0
Canisius,10,0,0.0,0.0
Canisius,11,0,0.0,0.0
Canisius,12,0,0.0,0.0
Canisius,13,0,0.0,0.0
Canisius,14,0,0.0,0.0
Canisius,15,0,0.0,0.0
Canisius,16,0,0.0,0.0
North Alabama,1,0,0.0,0.0
North Alabama,2,0,0.0,0.0
North Alabama,3,0,0.0,0.0
North Alabama,4,0,0.0,0.0
North Alabama,5,0,0.0,0.0
North Alabama,6,0,0.0,0.0
North Alabama,7,0,0.0,0.0
North Alabama,8,0,0.0,0.0
North Alabama,9,0,0.0,0.0
North Alabama,10,0,0.0,0.0
North Alabama,11,0,0.0,0.0
North Alabama,12,0,0.0,0.0
North Alabama,13,0,0.0,0.0
North Alabama,14,0,0.0,0.0
North Alabama,15,0,0.0,0.0
North Alabama,16,1,0.0005,1.0
The Citadel,1,0,0.0,0.0
The Citadel,2,0,0.0,0.0
The Citadel,3,0,0.0,0.0
The Citadel,4,0,0.0,0.0
The Citadel,5,0,0.0,0.0
The Citadel,6,0,0.0,0.0
The Citadel,7,0,0.0,0.0
The Citadel,8,0,0.0,0.0
The Citadel,9,0,0.0,0.0
The Citadel,10,0,0.0,0.0
The Citadel,11,0,0.0,0.0
The Citadel,12,0,0.0,0.0
The Citadel,13,0,0.0,0.0
The Citadel,14,0,0.0,0.0
The Citadel,15,0,0.0,0.0
The Citadel,16,0,0.0,0.0
VMI,1,0,0.0,0.0
VMI,2,0,0.0,0.0
VMI,3,0,0.0,0.0
VMI,4,0,0.0,0.0
VMI,5,0,0.0,0.0
VMI,6,0,0.0,0.0
VMI,7,0,0.0,0.0
VMI,8,0,0.0,0.0
VMI,9,0,0.0,0.0
VMI,10,0,0.0,0.0
VMI,11,0,0.0,0.0
VMI,12,0,0.0,0.0
VMI,13,0,0.0,0.0
VMI,14,0,0.0,0.0
VMI,15,0,0.0,0.0
VMI,16,0,0.0,0.0
Bryant,1,0,0.0,0.0
Bryant,2,0,0.0,0.0
Bryant,3,0,0.0,0.0
Bryant,4,0,0.0,0.0
Bryant,5,0,0.0,0.0
Bryant,6,0,0.0,0.0
Bryant,7,0,0.0,0.0
Bryant,8,0,0.0,0.0
Bryant,9,0,0.0,0.0
Bryant,10,0,0.0,0.0
Bryant,11,0,0.0,0.0
Bryant,12,0,0.0,0.0
Bryant,13,0,0.0,0.0
Bryant,14,0,0.0,0.0
Bryant,15,0,0.0,0.0
Bryant,16,2,0.001,1.0
Alcorn St.,1,0,0.0,0.0
Alcorn St.,2,0,0.0,0.0
Alcorn St.,3,0,0.0,0.0
Alcorn St.,4,0,0.0,0.0
Alcorn St.,5,0,0.0,0.0
Alcorn St.,6,0,0.0,0.0
Alcorn St.,7,0,0.0,0.0
Alcorn St.,8,0,0.0,0.0
Alcorn St.,9,0,0.0,0.0
Alcorn St.,10,0,0.0,0.0
Alcorn St.,11,0,0.0,0.0
Alcorn St.,12,0,0.0,0.0
Alcorn St.,13,0,0.0,0.0
Alcorn St.,14,0,0.0,0.0
Alcorn St.,15,0,0.0,0.0
Alcorn St.,16,21,0.0105,1.0
Chicago St.,1,0,0.0,0.0
Chicago St.,2,0,0.0,0.0
Chicago St.,3,0,0.0,0.0
Chicago St.,4,0,0.0,0.0
Chicago St.,5,0,0.0,0.0
Chicago St.,6,0,0.0,0.0
Chicago St.,7,0,0.0,0.0
Chicago St.,8,0,0.0,0.0
Chicago St.,9,0,0.0,0.0
Chicago St.,10,0,0.0,0.0
Chicago St.,11,0,0.0,0.0
Chicago St.,12,0,0.0,0.0
Chicago St.,13,0,0.0,0.0
Chicago St.,14,0,0.0,0.0
Chicago St.,15,0,0.0,0.0
Chicago St.,16,1,0.0005,1.0
Rider,1,0,0.0,0.0
Rider,2,0,0.0,0.0
Rider,3,0,0.0,0.0
Rider,4,0,0.0,0.0
Rider,5,0,0.0,0.0
Rider,6,0,0.0,0.0
Rider,7,0,0.0,0.0
Rider,8,0,0.0,0.0
Rider,9,0,0.0,0.0
Rider,10,0,0.0,0.0
Rider,11,0,0.0,0.0
Rider,12,0,0.0,0.0
Rider,13,0,0.0,0.0
Rider,14,0,0.0,0.0
Rider,15,0,0.0,0.0
Rider,16,0,0.0,0.0
UTSA,1,0,0.0,0.0
UTSA,2,0,0.0,0.0
UTSA,3,0,0.0,0.0
UTSA,4,0,0.0,0.0
UTSA,5,0,0.0,0.0
UTSA,6,0,0.0,0.0
UTSA,7,0,0.0,0.0
UTSA,8,0,0.0,0.0
UTSA,9,0,0.0,0.0
UTSA,10,0,0.0,0.0
UTSA,11,0,0.0,0.0
UTSA,12,0,0.0,0.0
UTSA,13,0,0.0,0.0
UTSA,14,0,0.0,0.0
UTSA,15,0,0.0,0.0
UTSA,16,0,0.0,0.0
Morgan St.,1,0,0.0,0.0
Morgan St.,2,0,0.0,0.0
Morgan St.,3,0,0.0,0.0
Morgan St.,4,0,0.0,0.0
Morgan St.,5,0,0.0,0.0
Morgan St.,6,0,0.0,0.0
Morgan St.,7,0,0.0,0.0
Morgan St.,8,0,0.0,0.0
Morgan St.,9,0,0.0,0.0
Morgan St.,10,0,0.0,0.0
Morgan St.,11,0,0.0,0.0
Morgan St.,12,0,0.0,0.0
Morgan St.,13,0,0.0,0.0
Morgan St.,14,0,0.0,0.0
Morgan St.,15,0,0.0,0.0
Morgan St.,16,42,0.021,1.0
Delaware St.,1,0,0.0,0.0
Delaware St.,2,0,0.0,0.0
Delaware St.,3,0,0.0,0.0
Delaware St.,4,0,0.0,0.0
Delaware St.,5,0,0.0,0.0
Delaware St.,6,0,0.0,0.0
Delaware St.,7,0,0.0,0.0
Delaware St.,8,0,0.0,0.0
Delaware St.,9,0,0.0,0.0
Delaware St.,10,0,0.0,0.0
Delaware St.,11,0,0.0,0.0
Delaware St.,12,0,0.0,0.0
Delaware St.,13,0,0.0,0.0
Delaware St.,14,0,0.0,0.0
Delaware St.,15,0,0.0,0.0
Delaware St.,16,7,0.0035,1.0
Louisiana Monroe,1,0,0.0,0.0
Louisiana Monroe,2,0,0.0,0.0
Louisiana Monroe,3,0,0.0,0.0
Louisiana Monroe,4,0,0.0,0.0
Louisiana Monroe,5,0,0.0,0.0
Louisiana Monroe,6,0,0.0,0.0
Louisiana Monroe,7,0,0.0,0.0
Louisiana Monroe,8,0,0.0,0.0
Louisiana Monroe,9,0,0.0,0.0
Louisiana Monroe,10,0,0.0,0.0
Louisiana Monroe,11,0,0.0,0.0
Louisiana Monroe,12,0,0.0,0.0
Louisiana Monroe,13,0,0.0,0.0
Louisiana Monroe,14,0,0.0,0.0
Louisiana Monroe,15,0,0.0,0.0
Louisiana Monroe,16,0,0.0,0.0
Western Illinois,1,0,0.0,0.0
Western Illinois,2,0,0.0,0.0
Western Illinois,3,0,0.0,0.0
Western Illinois,4,0,0.0,0.0
Western Illinois,5,0,0.0,0.0
Western Illinois,6,0,0.0,0.0
Western Illinois,7,0,0.0,0.0
Western Illinois,8,0,0.0,0.0
Western Illinois,9,0,0.0,0.0
Western Illinois,10,0,0.0,0.0
Western Illinois,11,0,0.0,0.0
Western Illinois,12,0,0.0,0.0
Western Illinois,13,0,0.0,0.0
Western Illinois,14,0,0.0,0.0
Western Illinois,15,0,0.0,0.0
Western Illinois,16,0,0.0,0.0
Binghamton,1,0,0.0,0.0
Binghamton,2,0,0.0,0.0
Binghamton,3,0,0.0,0.0
Binghamton,4,0,0.0,0.0
Binghamton,5,0,0.0,0.0
Binghamton,6,0,0.0,0.0
Binghamton,7,0,0.0,0.0
Binghamton,8,0,0.0,0.0
Binghamton,9,0,0.0,0.0
Binghamton,10,0,0.0,0.0
Binghamton,11,0,0.0,0.0
Binghamton,12,0,0.0,0.0
Binghamton,13,0,0.0,0.0
Binghamton,14,0,0.0,0.0
Binghamton,15,0,0.0,0.0
Binghamton,16,2,0.001,1.0
South Carolina St.,1,0,0.0,0.0
South Carolina St.,2,0,0.0,0.0
South Carolina St.,3,0,0.0,0.0
South Carolina St.,4,0,0.0,0.0
South Carolina St.,5,0,0.0,0.0
South Carolina St.,6,0,0.0,0.0
South Carolina St.,7,0,0.0,0.0
South Carolina St.,8,0,0.0,0.0
South Carolina St.,9,0,0.0,0.0
South Carolina St.,10,0,0.0,0.0
South Carolina St.,11,0,0.0,0.0
South Carolina St.,12,0,0.0,0.0
South Carolina St.,13,0,0.0,0.0
South Carolina St.,14,0,0.0,0.0
South Carolina St.,15,0,0.0,0.0
South Carolina St.,16,5,0.0025,1.0
Gardner Webb,1,0,0.0,0.0
Gardner Webb,2,0,0.0,0.0
Gardner Webb,3,0,0.0,0.0
Gardner Webb,4,0,0.0,0.0
Gardner Webb,5,0,0.0,0.0
Gardner Webb,6,0,0.0,0.0
Gardner Webb,7,0,0.0,0.0
Gardner Webb,8,0,0.0,0.0
Gardner Webb,9,0,0.0,0.0
Gardner Webb,10,0,0.0,0.0
Gardner Webb,11,0,0.0,0.0
Gardner Webb,12,0,0.0,0.0
Gardner Webb,13,0,0.0,0.0
Gardner Webb,14,0,0.0,0.0
Gardner Webb,15,0,0.0,0.0
Gardner Webb,16,0,0.0,0.0
Mississippi Valley St.,1,0,0.0,0.0
Mississippi Valley St.,2,0,0.0,0.0
Mississippi Valley St.,3,0,0.0,0.0
Mississippi Valley St.,4,0,0.0,0.0
Mississippi Valley St.,5,0,0.0,0.0
Mississippi Valley St.,6,0,0.0,0.0
Mississippi Valley St.,7,0,0.0,0.0
Mississippi Valley St.,8,0,0.0,0.0
Mississippi Valley St.,9,0,0.0,0.0
Mississippi Valley St.,10,0,0.0,0.0
Mississippi Valley St.,11,0,0.0,0.0
Mississippi Valley St.,12,0,0.0,0.0
Mississippi Valley St.,13,0,0.0,0.0
Mississippi Valley St.,14,0,0.0,0.0
Mississippi Valley St.,15,0,0.0,0.0
Mississippi Valley St.,16,0,0.0,0.0
Coppin St.,1,0,0.0,0.0
Coppin St.,2,0,0.0,0.0
Coppin St.,3,0,0.0,0.0
Coppin St.,4,0,0.0,0.0
Coppin St.,5,0,0.0,0.0
Coppin St.,6,0,0.0,0.0
Coppin St.,7,0,0.0,0.0
Coppin St.,8,0,0.0,0.0
Coppin St.,9,0,0.0,0.0
Coppin St.,10,0,0.0,0.0
Coppin St.,11,0,0.0,0.0
Coppin St.,12,0,0.0,0.0
Coppin St.,13,0,0.0,0.0
Coppin St.,14,0,0.0,0.0
Coppin St.,15,0,0.0,0.0
Coppin St.,16,0,0.0,0.0
